Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	tree_length
1584	-756.6043	-829.1902	72.58595	0.0824988	0.0161321	0.0359786	0.0667452	0.00237376	0.00314835	0.00364493	0.00845848	0.00442467	0.0362681	0.0316627	0.0208713	0.0107322	0.013348	0.060335	0.00840655	0.013298	0.0161463	0.0269827	0.0558294	0.00071279	0.00663557	0.0666602	0.00767772	0.0106568	0.00908465	0.0116961	0.0784511	0.0131402	0.0180827	0.00237374	0.0640484	0.00341176	0.00060006	0.0111723	0.017201	0.00951473	0.0723956	0.108004	0.00426274	0.0188998	0.00275534	0.00646937	0.0116907	0.000552165	0.0577647	0.0322129	0.0121124	0.0144509	0.00134407	0.0101746	0.207265	1.32297	0.0543126	0.24155	0.641963	1.55772	4.13992	18.4119	2.106299	0.06382725	0.0686635	0.0134267	0.0299449	0.0555518	0.00197568	0.00262037	0.00303367	0.00703997	0.00368264	0.0301859	0.0263528	0.0173711	0.00893242	0.0111095	0.0502167	0.00699675	0.0110679	0.0134385	0.0224576	0.0464667	0.000593253	0.00552277	0.0554811	0.00639014	0.00886966	0.00756113	0.0097346	0.0652946	0.0109366	0.0150502	0.00197566	0.0533073	0.0028396	0.000499428	0.00929865	0.0143164	0.00791909	0.0602547	0.0898912	0.00354787	0.0157303	0.00229326	0.00538444	0.00973013	0.000459566	0.0480774	0.0268107	0.0100811	0.0120275	0.00111866	0.00846826	1.201494
1620	-756.1318	-828.4429	72.31109	0.0555663	0.00526609	0.0421689	0.0761442	0.00325957	0.00326803	0.00784647	0.0148406	0.00356761	0.0103527	0.0144105	0.00643192	0.00310387	0.0124848	0.0343943	0.000488146	0.0124121	0.0135403	0.019202	0.021037	0.0110031	0.016357	0.0106149	0.0340705	0.00555328	0.00171987	0.0348174	0.0439853	0.013203	0.017057	0.00550079	0.0452981	0.000440568	0.00499395	0.00797041	0.00547123	0.00593137	0.0317876	0.1006	0.0077524	0.0229489	0.00293021	0.00854849	0.0085702	0.00456131	0.0264132	0.0072605	0.0103799	0.00740402	0.00149804	0.000216082	0.574496	1.17335	0.0471926	0.225551	0.628383	1.59139	4.43358	21.1897	2.207903	0.1994743	0.064265	0.00609048	0.0487702	0.0880642	0.00376985	0.00377963	0.00907481	0.0171639	0.0041261	0.0119733	0.0166664	0.00743882	0.00358976	0.0144392	0.0397786	0.000564563	0.0143551	0.0156599	0.0222081	0.0243303	0.0127255	0.0189176	0.0122766	0.0394041	0.00642262	0.00198911	0.0402679	0.050871	0.0152699	0.0197272	0.00636191	0.0523894	0.000509537	0.00577573	0.00921815	0.00632772	0.0068599	0.0367639	0.116348	0.00896601	0.0265415	0.00338892	0.00988672	0.00991183	0.00527536	0.030548	0.0083971	0.0120048	0.00856309	0.00173255	0.000249909	0.8646435
1656	-744.5818	-817.07	72.48826	0.0171238	0.0401112	0.00480378	0.0419832	0.00210226	0.000788897	0.00631109	0.0110281	0.00034885	0.00569769	0.0198691	0.00108019	0.00403283	0.00302126	0.0258243	0.00395341	0.016707	0.00385643	0.0102456	0.0436629	0.0162407	0.00414721	0.00983804	0.0021905	5.97192e-05	0.0001869	0.00431483	0.00566921	0.0125969	0.0217866	0.0490226	0.0269319	0.00365613	0.0203726	0.0145794	0.0294251	0.00202462	0.0253475	0.0106398	0.019023	0.000859816	0.0897337	0.00577383	0.00936541	0.00455962	0.0445254	0.00850993	0.013998	0.00910833	0.00699914	0.0105808	0.457489	1.22102	0.0431824	0.215991	0.619949	1.61304	4.62982	23.1576	2.272116	0.152646	0.0229968	0.0538681	0.00645133	0.0563821	0.00282327	0.00105946	0.00847559	0.0148103	0.000468495	0.00765181	0.0266835	0.00145067	0.00541596	0.00405746	0.0346813	0.00530931	0.0224369	0.00517906	0.0137595	0.0586379	0.0218107	0.00556957	0.0132122	0.00294178	8.0201e-05	0.000251	0.00579469	0.00761357	0.0169173	0.0292588	0.0658358	0.0361687	0.00491007	0.0273598	0.0195797	0.039517	0.002719	0.0340408	0.0142889	0.0255473	0.00115471	0.12051	0.00775407	0.0125774	0.00612342	0.0597962	0.0114286	0.0187989	0.0122322	0.00939962	0.0142097	0.7446191
1692	-747.8012	-818.9402	71.13903	0.0659803	0.0197268	0.205664	0.0849268	0.00449325	0.0103939	0.0106774	0.0433966	0.00487389	0.0485284	0.0215769	0.0118996	0.00790508	0.000845919	0.0257741	0.0179195	0.00844987	0.0200965	0.0678276	0.126045	0.0616864	0.0225875	0.0860285	0.00238389	0.000130704	0.00456363	0.0169123	0.0516946	0.0641855	0.0613796	0.215348	0.0527408	0.0119252	0.0339023	0.0125099	0.0319136	0.0112214	0.0307494	0.0220213	0.0255343	0.00542195	0.242317	0.0366775	0.0025934	0.0225986	0.0312026	0.0388861	0.0337713	0.0112045	0.00762502	0.00326336	0.40321	1.24314	0.0563993	0.246033	0.645656	1.54881	4.0645	17.7307	2.079039	0.1321423	0.0319985	0.00956693	0.0997408	0.041187	0.0021791	0.00504074	0.00517821	0.0210461	0.00236369	0.0235348	0.0104642	0.00577096	0.00383373	0.000410246	0.0124997	0.00869043	0.00409794	0.00974619	0.0328944	0.061128	0.0299161	0.0109542	0.0417213	0.00115611	6.33876e-05	0.00221323	0.00820195	0.0250704	0.0311281	0.0297673	0.104438	0.0255777	0.00578339	0.0164416	0.00606695	0.0154771	0.00544207	0.0149126	0.0106797	0.0123834	0.00262949	0.117517	0.0177875	0.00125772	0.0109597	0.0151323	0.0188586	0.0163781	0.00543383	0.00369791	0.00158263	2.061981
1728	-746.1028	-818.3075	72.20478	0.0157607	0.00178452	0.00777106	0.00608667	0.000453674	0.00412159	0.00505357	0.000454436	0.0042453	0.00542017	0.00367409	0.00190443	0.00222998	0.00245274	0.0117836	0.00411372	0.0036589	0.0112607	0.00411893	0.0157012	0.00630519	0.0125608	0.00867444	0.00510307	0.000791283	0.000473629	0.0034305	0.00872572	0.0211515	0.0101836	0.0578556	0.0106872	0.00878267	0.0144289	0.0104718	0.00813413	0.00443374	0.00569011	0.00452925	0.00646873	0.00214487	0.0561907	0.00710595	0.00152985	0.00163831	0.0129613	0.00605018	0.00340372	0.00082218	0.000412905	0.00172064	0.510457	1.19944	0.0289737	0.177793	0.583428	1.71401	5.62451	34.514	2.560651	0.1733839	0.0379855	0.00430095	0.0187294	0.0146698	0.00109342	0.00993365	0.0121799	0.00109526	0.0102318	0.0130634	0.00885511	0.00458996	0.00537458	0.00591147	0.0284001	0.00991467	0.0088185	0.0271399	0.00992723	0.0378422	0.0151964	0.0302734	0.0209067	0.0122991	0.00190711	0.00114152	0.00826802	0.0210303	0.0509782	0.024544	0.139441	0.0257577	0.0211675	0.0347758	0.0252386	0.0196045	0.010686	0.013714	0.0109162	0.0155906	0.00516946	0.135428	0.0171264	0.00368715	0.00394856	0.0312387	0.0145818	0.00820346	0.00198158	0.000995163	0.00414699	0.4149123
1764	-744.2901	-816.612	72.32183	0.0658151	0.0243787	0.0244176	0.036631	0.00890784	0.0015666	0.00208899	0.00813769	0.000347412	0.00810374	0.00919312	0.00378331	0.00674106	0.000608272	0.0241594	0.00765535	0.0100961	0.007123	0.00948962	0.00313798	0.00653779	0.00420398	0.000912096	0.00630107	0.00012089	0.00287597	0.00110903	0.00541796	0.0220022	0.0165453	0.0104262	0.00352238	0.00271921	0.0241602	0.010583	0.00560624	0.0366093	0.0212238	0.0625026	0.0205474	0.0116882	0.00220552	0.00719163	0.0272546	0.00533597	0.0123116	0.0736768	0.0194285	0.00253284	0.0010144	0.00325188	0.586918	1.16829	0.0413097	0.211371	0.615781	1.62395	4.73102	24.2074	2.304172	0.2046704	0.095081	0.0352191	0.0352753	0.0529197	0.0128689	0.00226322	0.0030179	0.0117563	0.000501895	0.0117072	0.013281	0.00546563	0.0097386	0.000878751	0.0349023	0.0110594	0.0145855	0.0102904	0.0137094	0.00453334	0.00944494	0.00607335	0.00131768	0.00910296	0.000174646	0.00415482	0.00160218	0.00782716	0.0317858	0.0239024	0.0150623	0.00508867	0.00392836	0.0349035	0.015289	0.00809915	0.0528883	0.0306613	0.0902955	0.0296841	0.0168856	0.00318624	0.0103895	0.0393738	0.00770871	0.0177862	0.106439	0.0280677	0.00365911	0.00146547	0.00469789	0.6922002
1800	-758.517	-828.7706	70.25364	0.098882	0.0280896	0.0683045	0.0306375	0.0120237	0.00719442	0.0149904	0.00918751	0.000409031	0.0054213	0.0300858	0.0108438	0.00706313	0.00137153	0.095249	0.019823	0.0158434	0.0609674	0.0689147	0.0112559	0.00841672	0.050446	0.0273325	0.00773056	0.0100681	0.00540839	0.0397397	0.0467201	0.0254008	0.0435502	0.237633	0.0497342	0.106145	0.0551335	0.077076	0.103995	0.018895	0.132187	0.0123039	0.0469539	0.00540945	0.343712	0.00885506	0.0560156	0.00622393	0.0814475	0.0348468	0.0211983	0.0186763	0.000501191	0.0228626	1.11169	0.954498	0.0876856	0.305115	0.690497	1.44823	3.27745	11.4044	1.759948	0.4745008	0.0429702	0.0122066	0.0296824	0.0133138	0.00522502	0.00312641	0.00651423	0.00399253	0.000177749	0.00235588	0.0130741	0.0047123	0.00306935	0.000596012	0.0413914	0.00861428	0.0068849	0.026494	0.0299476	0.00489139	0.00365757	0.0219218	0.0118776	0.00335939	0.00437521	0.00235027	0.0172693	0.0203027	0.0110382	0.0189252	0.103266	0.0216125	0.0461265	0.0239588	0.0334942	0.045192	0.00821102	0.0574433	0.00534679	0.0204043	0.00235073	0.149364	0.00384806	0.0243422	0.00270467	0.0353938	0.015143	0.00921196	0.00811598	0.000217798	0.0099352	2.301176
1836	-752.7395	-825.0834	72.3439	0.084172	0.038016	0.0275057	0.0269527	0.00807684	0.00233776	0.00319437	0.00635677	0.00366624	0.0237568	0.00981205	0.0148098	0.0119688	0.000184271	0.0497963	0.0084627	0.00244004	0.0301016	0.0271893	0.0187207	0.000542215	0.00955622	0.0367803	0.0330523	0.00803775	0.0161583	0.0102692	0.0627059	0.0480616	0.0596731	0.0200066	0.0344699	0.0116634	0.0221348	0.00991121	0.00637869	0.0215628	0.018634	0.0872882	0.0753709	0.01126	0.000992498	0.0196921	0.0152861	0.00804459	0.0132677	0.0817966	0.0235677	0.0180599	0.0387548	0.00757019	0.440231	1.22805	0.0652994	0.264258	0.660212	1.51466	3.78418	15.3141	1.97309	0.1460467	0.06854	0.0309558	0.0223975	0.0219472	0.00657686	0.0019036	0.00260113	0.00517623	0.00298536	0.0193449	0.00798981	0.0120594	0.00974602	0.000150049	0.0405484	0.00689105	0.00198689	0.0245113	0.0221398	0.015244	0.000441518	0.0077815	0.0299497	0.026914	0.00654502	0.0131574	0.00836209	0.0510605	0.0391359	0.048591	0.0162911	0.0280684	0.00949734	0.0180241	0.00807055	0.00519408	0.0175583	0.0151734	0.0710775	0.0613734	0.00916884	0.000808177	0.016035	0.0124472	0.0065506	0.0108037	0.0666058	0.0191909	0.0147059	0.0315575	0.0061643	1.22807
1872	-751.694	-823.7571	72.06306	0.028064	0.00826306	0.00915579	0.0441264	0.00136184	0.000430955	0.00134197	6.88929e-05	0.000470461	0.00850594	0.00805214	0.00784617	0.000724641	0.00061473	0.0247399	0.00237739	0.00476791	0.00436904	0.0044633	0.00469667	1.38868e-05	0.00189246	0.00384483	0.0128042	0.00578181	0.00315871	0.0119769	0.0213089	0.0207068	0.0143655	0.00500287	0.0226838	0.000529499	0.0022966	0.00090632	0.00231421	0.0175005	0.00682287	0.0374215	0.028067	0.0112319	0.000264705	0.0125981	0.00416942	0.00972944	0.000824499	0.0209984	0.00454075	0.00217865	0.00236148	0.00227416	0.57774	1.17203	0.0263545	0.169764	0.575077	1.7389	5.89052	37.9442	2.629163	0.2008268	0.0616775	0.0181601	0.0201221	0.0969785	0.00299297	0.000947129	0.0029493	0.000151409	0.00103395	0.0186939	0.0176965	0.0172439	0.00159258	0.00135102	0.054372	0.00522489	0.0104786	0.00960203	0.0098092	0.0103221	3.05196e-05	0.00415915	0.00844996	0.0281404	0.0127069	0.00694204	0.0263223	0.0468315	0.0455082	0.0315717	0.010995	0.0498531	0.0011637	0.00504734	0.00199186	0.00508604	0.0384617	0.0149949	0.082243	0.0616841	0.0246848	0.000581754	0.0276874	0.00916331	0.0213828	0.00181204	0.0461492	0.00997941	0.00478812	0.00518994	0.00499801	0.4550119
1908	-757.4809	-828.8628	71.38184	0.0299844	0.00304207	0.0200503	0.0189416	0.000184688	0.000350356	0.00231572	4.07795e-05	0.000783338	0.00150398	0.0013974	0.00138978	0.00053972	0.00256296	0.00365241	0.00041225	0.00212877	0.00356919	0.0108008	0.00717862	0.00366767	0.00699034	0.00357933	0.00334871	0.00183208	0.0014268	0.00483375	0.0327327	0.00193551	0.0132147	0.00015766	0.00689689	3.60132e-05	0.0032298	0.00413252	0.00484485	0.00181734	0.00489974	0.0199804	0.0134376	0.0121231	0.00926446	0.00353177	0.00558133	0.0038604	0.00467396	0.0185079	0.00625523	0.00378842	0.00344845	0.00058034	0.681129	1.12991	0.0137871	0.12377	0.521091	1.91905	8.07947	72.5313	3.09764	0.2455919	0.0950562	0.00964394	0.0635632	0.0600485	0.000585495	0.00111069	0.00734126	0.000129279	0.00248333	0.00476788	0.00443003	0.00440586	0.00171101	0.00812506	0.0115788	0.00130691	0.00674858	0.011315	0.0342405	0.0227576	0.0116272	0.0221607	0.0113471	0.010616	0.00580804	0.00452321	0.0153239	0.103769	0.00613593	0.0418931	0.000499811	0.0218644	0.000114169	0.0102391	0.0131009	0.0153591	0.0057613	0.0155331	0.0633417	0.0425996	0.0384323	0.0293701	0.0111964	0.0176938	0.0122382	0.0148173	0.0586733	0.0198302	0.01201	0.0109322	0.00183979	0.3154389
1944	-759.1959	-831.9345	72.73868	0.00761003	0.0219556	0.019414	0.0507527	0.00089303	0.00103361	0.00706421	0.0065124	0.00613449	0.0182288	0.00991182	0.0114179	0.000263432	0.0128828	0.0322869	0.0103203	0.00401903	0.0144701	0.0193852	0.0276876	0.0109077	0.010152	0.00589399	0.00897261	0.0120516	0.0283009	0.00599169	0.0400613	0.0167149	0.0214342	0.00169701	0.0503276	5.23498e-06	0.00685528	0.0144661	0.00299379	0.0333848	0.0126079	0.0758448	0.0141276	0.0129308	0.00506154	0.0222047	0.00490036	0.00226948	0.0126748	0.0174662	0.00964362	0.0069772	0.00634013	0.0149728	0.366183	1.25822	0.0525572	0.237711	0.638762	1.56553	4.20679	19.0269	2.130055	0.1185687	0.00987704	0.0284961	0.0251974	0.0658718	0.00115906	0.00134152	0.00916862	0.00845242	0.00796193	0.0236592	0.0128645	0.0148193	0.000341907	0.0167206	0.0419051	0.0133947	0.00521628	0.0187807	0.02516	0.0359357	0.0141571	0.0131763	0.00764979	0.0116455	0.0156418	0.0367317	0.0077766	0.0519955	0.0216943	0.0278193	0.00220254	0.0653201	6.79447e-06	0.00889745	0.0187756	0.00388563	0.0433301	0.0163638	0.0984388	0.0183362	0.0167829	0.00656936	0.0288194	0.00636017	0.00294555	0.0164506	0.0226694	0.0125164	0.00905569	0.00822884	0.0194332	0.7704769
1980	-747.783	-819.0002	71.21718	0.0379061	0.0185477	0.0388044	0.0833971	0.00424019	0.00100941	0.00511746	0.00833447	0.0127467	0.0159845	0.0464078	0.00133711	0.000484231	0.0118319	0.0369463	0.022949	0.00749516	0.0089945	0.0438794	0.0647065	0.0788421	0.0536599	0.0593953	0.0158292	0.0153916	0.00138488	0.00276591	0.0104157	0.000624621	0.000791335	0.10127	0.00524044	0.00824991	0.149628	0.013675	0.048428	0.00479222	0.0164123	0.0129594	0.0428281	0.0277105	0.139874	0.0224107	0.00155123	0.00755363	0.101201	0.0166458	0.00108449	0.00667508	0.00598199	0.0127903	1.19199	0.921781	0.0682643	0.270043	0.664688	1.50447	3.70311	14.6489	1.940983	0.5268353	0.0260133	0.0127285	0.0266297	0.0572318	0.00290985	0.000692715	0.00351188	0.00571958	0.00874749	0.0109695	0.0318476	0.0009176	0.000332306	0.00811969	0.0253546	0.0157489	0.0051436	0.00617253	0.0301125	0.0444053	0.0541059	0.0368244	0.0407604	0.0108629	0.0105626	0.00095038	0.00189812	0.00714781	0.00042865	0.000543058	0.069497	0.00359628	0.00566155	0.102683	0.00938457	0.033234	0.00328869	0.011263	0.00889349	0.029391	0.0190165	0.0959891	0.0153795	0.00106454	0.00518373	0.0694497	0.0114233	0.000744238	0.00458081	0.00410518	0.00877742	1.457182
2016	-747.2086	-819.139	71.93044	0.0997666	0.00479135	0.0841295	0.0640411	0.00699016	0.00187197	0.00481532	0.00126012	0.0160982	0.0220172	0.0577631	0.000874249	0.02108	0.00127651	0.0846217	0.0353498	0.0283763	0.0265815	0.0317979	0.0631653	0.026763	0.0219288	0.0230421	0.00554668	0.00734038	0.00421925	0.00533176	0.0226851	0.0274714	0.00711056	0.0308385	0.00796904	0.0133266	0.147596	0.0283624	0.0637971	0.000168753	0.0283639	0.00440274	0.0330776	0.0087727	0.252191	0.00926824	0.00610629	0.0200711	0.0830886	0.0314861	0.0184397	0.0150419	0.0158517	0.0358892	0.328191	1.2737	0.064793	0.263257	0.65943	1.51646	3.79857	15.4338	1.978719	0.1049755	0.0600202	0.00288251	0.0506129	0.0385275	0.00420532	0.00112619	0.00289693	0.000758097	0.00968475	0.0132457	0.0347507	0.000525954	0.0126819	0.000767956	0.0509089	0.0212667	0.0170713	0.0159916	0.0191298	0.0380007	0.0161008	0.0131925	0.0138623	0.00333692	0.00441602	0.00253833	0.00320762	0.0136475	0.0165269	0.00427776	0.0185527	0.00479423	0.00801739	0.0887948	0.017063	0.0383807	0.000101523	0.0170639	0.00264872	0.0198997	0.00527771	0.15172	0.00557583	0.00367358	0.0120749	0.0499866	0.0189423	0.0110934	0.00904928	0.00953647	0.0215912	1.662217
2052	-750.6213	-823.1798	72.55854	0.0510248	0.0399286	0.0239265	0.0405848	0.00207662	0.00533454	0.00493531	0.00354382	0.0190519	0.0172446	0.0404322	0.00393975	0.0103298	0.000257075	0.0504566	0.0179041	0.00420773	0.0406748	0.0199734	0.00778435	0.0117191	0.0105661	0.000508022	0.0166853	0.0139581	0.0125845	0.0125339	0.0248966	0.0127086	0.0177884	0.00148182	0.0102864	0.033529	0.0592181	0.00747676	0.035644	0.00459909	0.00764126	0.00200905	0.0147726	0.00112715	0.13715	0.0216759	0.00871051	0.00168113	0.035223	0.0111176	0.0310902	0.00113907	0.00564178	0.0105867	0.480166	1.21178	0.0650089	0.263684	0.659764	1.51569	3.79242	15.3825	1.976314	0.1614339	0.0521	0.0407701	0.0244307	0.0414401	0.00212038	0.00544696	0.00503932	0.00361851	0.0194533	0.017608	0.0412843	0.00402278	0.0105475	0.000262492	0.0515199	0.0182814	0.0042964	0.0415319	0.0203943	0.00794839	0.0119661	0.0107888	0.000518728	0.0170369	0.0142523	0.0128497	0.012798	0.0254212	0.0129764	0.0181632	0.00151305	0.0105032	0.0342355	0.060466	0.00763433	0.0363952	0.00469601	0.00780229	0.00205139	0.0150839	0.0011509	0.140041	0.0221327	0.00889407	0.00171656	0.0359653	0.0113519	0.0317454	0.00116307	0.00576067	0.0108098	0.9793611
2088	-755.2981	-827.6979	72.39981	0.0130747	0.0275049	0.00656519	0.0308314	0.00125347	0.000583932	0.00210694	0.00221466	0.000501778	0.0103393	0.0178074	0.00272528	0.00664216	3.00973e-05	0.0166628	0.00502439	0.00268706	0.0202484	0.0135831	0.00469959	0.00738068	0.0335397	0.000429238	0.00957692	0.000302026	0.00229744	0.00344401	0.022551	0.00489056	0.0103337	0.00631055	7.34623e-05	0.0108867	0.033601	0.00589721	0.00269814	0.00357579	0.000276834	0.000129315	0.0154685	0.00663043	0.0501989	0.00577519	0.00104953	0.00018212	0.0175292	0.00904211	0.00186191	0.000556204	0.00728949	0.0051465	0.458974	1.22042	0.0339127	0.191979	0.597569	1.67345	5.2089	29.4875	2.446841	0.1532176	0.0281776	0.0592765	0.0141488	0.0664453	0.00270138	0.00125844	0.0045407	0.00477287	0.00108139	0.0222825	0.0383771	0.00587331	0.0143147	6.48632e-05	0.0359104	0.0108282	0.00579093	0.0436378	0.0292732	0.0101282	0.0159063	0.0722822	0.00092506	0.0206394	0.000650902	0.00495127	0.00742227	0.0486001	0.0105397	0.0222705	0.0136	0.00015832	0.0234622	0.0724141	0.0127092	0.00581483	0.00770626	0.00059661	0.00027869	0.0333365	0.0142894	0.108185	0.0124462	0.00226187	0.000392491	0.0377776	0.0194868	0.00401264	0.00119869	0.0157097	0.0110913	0.464011
2124	-753.444	-825.4868	72.04274	0.0427849	0.0201178	0.0228713	0.011888	0.00147682	0.00440673	0.00323061	0.00175639	0.00588993	0.0303814	0.0079598	0.00459869	0.00614388	8.1183e-05	0.0211533	0.00855225	0.00260751	0.0150021	0.00661637	0.0390836	0.0359302	0.0133982	0.016878	0.00198338	0.00707561	0.000979186	0.0117981	0.0383851	0.00608917	0.0170598	0.0182077	0.00420303	0.0133834	0.104977	0.0041777	0.00657937	0.00461409	0.00548173	0.0115812	0.0230768	0.0536632	0.10645	0.00911106	0.0111274	0.0148904	0.00893871	0.0214293	0.00519617	0.00420421	0.0129301	0.0156489	0.758334	1.09846	0.044205	0.218471	0.622161	1.6073	4.57728	22.6219	2.255192	0.2812589	0.0494023	0.0232294	0.0264088	0.0137267	0.00170523	0.0050883	0.00373028	0.00202805	0.00680091	0.0350804	0.00919092	0.00530995	0.00709413	9.37393e-05	0.0244251	0.009875	0.00301081	0.0173224	0.00763971	0.0451286	0.0414874	0.0154704	0.0194884	0.00229014	0.00816998	0.00113063	0.0136229	0.044322	0.00703096	0.0196983	0.0210238	0.0048531	0.0154534	0.121213	0.00482385	0.00759698	0.00532774	0.00632958	0.0133724	0.026646	0.0619632	0.122914	0.0105202	0.0128485	0.0171934	0.0103212	0.0247437	0.00599985	0.00485446	0.01493	0.0180693	0.8660504
2160	-754.2606	-826.8866	72.62599	0.0117613	0.034369	0.00586767	0.0953192	0.000113255	0.00301082	0.00261584	0.00445746	0.0128552	0.0198037	0.0159538	0.00515738	0.00363205	0.00103034	0.0293259	0.0153095	0.000250563	0.0351285	0.00868714	0.0279644	0.0260371	0.0515565	0.00899283	0.0156202	0.00884015	0.00838214	0.016704	0.0591996	0.00938267	0.00495169	0.0580102	0.0132887	0.0173737	0.0832961	0.0139556	0.00907508	0.0095079	0.0237459	0.0270106	0.0227282	0.00951439	0.0807282	0.00858607	0.0145901	0.0179166	0.0214817	0.0245566	0.0263601	0.00378666	0.00824273	0.0181929	0.323273	1.2757	0.0586253	0.250722	0.64947	1.53972	3.98849	17.0575	2.051049	0.1032402	0.0111563	0.0326011	0.00556584	0.0904162	0.00010743	0.00285595	0.00248129	0.00422817	0.012194	0.0187851	0.0151331	0.0048921	0.00344522	0.000977339	0.0278174	0.014522	0.000237674	0.0333216	0.00824029	0.0265259	0.0246978	0.0489045	0.00853025	0.0148167	0.00838542	0.00795097	0.0158447	0.0561545	0.00890004	0.00469698	0.0550262	0.0126052	0.01648	0.0790115	0.0132377	0.00860827	0.00901883	0.0225244	0.0256212	0.0215591	0.00902499	0.0765757	0.00814442	0.0138396	0.016995	0.0203767	0.0232935	0.0250042	0.00359188	0.00781874	0.0172571	1.054228
2196	-743.2955	-815.3735	72.07807	0.0254286	0.0284545	0.0610099	0.0819935	0.00381588	0.00122674	0.00155916	0.000659065	0.0033484	0.0177188	0.00403615	0.00541141	0.00477725	0.000703449	0.0306758	0.0112878	0.00570908	0.0138577	0.011783	0.0459656	0.0411016	0.0152763	0.00202233	0.0174184	0.000882097	0.00120886	0.0102247	0.0244213	0.00544791	0.0142837	0.0271982	0.0126968	0.0107546	0.0520725	0.0136692	0.00532074	0.00529559	0.0033893	0.0173131	0.0291551	0.000718905	0.069791	0.0178921	0.0192209	0.00234246	0.016189	0.0169577	0.0643369	0.00138174	0.00295462	0.0615727	0.62487	1.15283	0.0409804	0.210547	0.615032	1.62593	4.74953	24.4019	2.309961	0.2208277	0.0269962	0.0302086	0.0647711	0.0870482	0.00405112	0.00130236	0.00165528	0.000699695	0.00355482	0.0188111	0.00428496	0.00574501	0.00507176	0.000746815	0.0325669	0.0119837	0.00606103	0.014712	0.0125094	0.0487993	0.0436354	0.0162181	0.00214701	0.0184922	0.000936476	0.00128338	0.0108551	0.0259268	0.00578376	0.0151643	0.0288749	0.0134795	0.0114176	0.0552827	0.0145119	0.00564875	0.00562205	0.00359824	0.0183804	0.0309524	0.000763224	0.0740934	0.0189951	0.0204059	0.00248687	0.017187	0.0180031	0.0683031	0.00146692	0.00313677	0.0653685	0.9419321
